"","100","120","140","160","180","200","220","240","260","280","300","320","340","360","380","400","420","440","460","480","500","520","540","560","580","600","620","640","660","680","700","720","740","760","780","800","820","840","860","880","900","920","940","960","980","1000","1020","1040","1060","1080","1100","1120","1140","1160","1180","1200","1220","1240","1260","1280","1300","1320","1340","1360","1380","1400","1420","1440","1460","1480","1500","1520","1540","1560","1580","1600","1620","1640","1660","1680","1700","1720","1740","1760","1780","1800","1820","1840","1860","1880","1900","1920","1940","1960","1980","2000"
"deu_Auerbach",0.631578947368421,0.786885245901639,0.745762711864407,0.786885245901639,0.819672131147541,0.875,0.814814814814815,0.779661016949153,0.8,0.882352941176471,0.90625,0.861538461538462,0.923076923076923,0.9375,0.909090909090909,0.909090909090909,0.967741935483871,0.9375,0.895522388059701,0.882352941176471,0.9375,0.923076923076923,0.9375,0.9375,0.952380952380952,0.967741935483871,0.966666666666667,0.983606557377049,0.983606557377049,0.952380952380952,0.952380952380952,1,0.967741935483871,0.952380952380952,1,1,0.952380952380952,0.983606557377049,0.967741935483871,0.983606557377049,0.967741935483871,0.983606557377049,0.952380952380952,1,0.983606557377049,0.952380952380952,0.952380952380952,1,0.983606557377049,1,0.967741935483871,1,1,0.983606557377049,1,1,0.967741935483871,1,1,1,0.9375,1,1,0.983606557377049,1,1,1,1,1,0.983606557377049,0.983606557377049,0.983606557377049,1,0.983606557377049,1,1,0.983606557377049,1,0.952380952380952,0.967741935483871,1,1,1,0.967741935483871,0.967741935483871,0.967741935483871,0.983606557377049,0.983606557377049,0.983606557377049,0.967741935483871,0.983606557377049,0.967741935483871,0.967741935483871,0.967741935483871,0.983606557377049,0.983606557377049
"deu_Dohm",0.7,0.690909090909091,0.642857142857143,0.689655172413793,0.733333333333333,0.701754385964912,0.711864406779661,0.821428571428572,0.792452830188679,0.769230769230769,0.727272727272727,0.821428571428572,0.827586206896552,0.814814814814815,0.836363636363636,0.872727272727273,0.836363636363636,0.867924528301887,0.912280701754386,0.888888888888889,0.888888888888889,0.928571428571429,0.915254237288136,0.87719298245614,0.949152542372881,0.947368421052632,0.947368421052632,0.931034482758621,0.983050847457627,0.950819672131148,0.983606557377049,0.983050847457627,0.966666666666667,0.983606557377049,1,0.983606557377049,1,0.983606557377049,1,1,1,0.983606557377049,0.966666666666667,1,0.966666666666667,0.983606557377049,0.983050847457627,1,1,1,1,1,1,0.983606557377049,0.967741935483871,1,0.983606557377049,1,1,1,1,1,0.983606557377049,1,1,0.983606557377049,0.983606557377049,0.983606557377049,0.983606557377049,1,0.967741935483871,1,1,0.983606557377049,0.983606557377049,0.983606557377049,1,1,1,0.983606557377049,1,1,0.983606557377049,0.952380952380952,1,1,0.966666666666667,1,0.983606557377049,0.983606557377049,0.983606557377049,0.983606557377049,1,0.983606557377049,1,0.983606557377049
"deu_Ebner-Eschenbach",0.821917808219178,0.767123287671233,0.821917808219178,0.852941176470588,0.794117647058823,0.840579710144927,0.840579710144927,0.811594202898551,0.811594202898551,0.811594202898551,0.818181818181818,0.825396825396825,0.857142857142857,0.848484848484849,0.878787878787879,0.909090909090909,0.865671641791045,0.895522388059701,0.903225806451613,0.909090909090909,0.909090909090909,0.9375,0.885245901639344,0.90625,0.967741935483871,0.920634920634921,0.967741935483871,0.918032786885246,0.966666666666667,0.966666666666667,0.966666666666667,0.966666666666667,0.983606557377049,1,1,0.949152542372881,1,1,0.983050847457627,1,0.983050847457627,1,0.966666666666667,1,0.983606557377049,0.947368421052632,0.966666666666667,1,1,1,0.983050847457627,0.983050847457627,1,1,1,1,1,1,1,1,1,0.96551724137931,1,1,0.983050847457627,1,1,1,1,1,0.983050847457627,1,1,1,0.983606557377049,1,0.983050847457627,1,1,0.96551724137931,1,1,1,0.966666666666667,1,1,0.983050847457627,1,1,0.983050847457627,0.983050847457627,1,1,1,0.983050847457627,1
"deu_Fontane",0.914893617021277,0.905263157894737,0.918918918918919,0.946808510638298,0.967391304347826,0.967391304347826,0.957446808510638,0.967391304347826,0.962566844919786,0.994475138121547,0.983425414364641,0.989010989010989,1,0.994475138121547,1,1,0.994475138121547,0.994475138121547,0.994413407821229,1,1,1,0.994475138121547,1,1,1,0.988888888888889,1,0.994413407821229,0.994413407821229,0.988888888888889,1,1,0.994475138121547,0.994475138121547,1,0.994413407821229,1,1,1,1,1,1,1,1,1,1,1,1,1,0.994413407821229,1,1,1,1,1,1,1,1,1,0.994413407821229,1,1,1,1,1,1,1,1,0.994475138121547,1,1,1,1,0.994475138121547,1,0.994413407821229,1,1,0.994413407821229,1,1,1,1,1,1,1,1,1,0.988888888888889,1,1,1,1,1,1
"deu_François",0.909090909090909,0.90625,0.935483870967742,0.983606557377049,0.967741935483871,0.967741935483871,0.950819672131148,0.983606557377049,0.967741935483871,0.983606557377049,0.967741935483871,0.983606557377049,0.983606557377049,0.983606557377049,0.983606557377049,1,1,1,0.983606557377049,1,1,1,1,1,1,0.983606557377049,0.983606557377049,0.983606557377049,0.983606557377049,1,1,0.983606557377049,1,0.967741935483871,1,0.983606557377049,1,1,0.983606557377049,1,0.983606557377049,1,1,1,1,1,1,1,1,1,0.983606557377049,0.983606557377049,1,1,1,1,1,1,1,1,1,0.967741935483871,1,1,0.983606557377049,1,1,1,1,0.983606557377049,1,1,1,1,1,1,0.983606557377049,1,1,1,1,1,1,1,1,1,0.983606557377049,1,1,1,1,1,1,1,1,1
"deu_Freytag",0.852941176470588,0.833333333333333,0.895522388059701,0.909090909090909,0.909090909090909,0.882352941176471,0.909090909090909,0.923076923076923,0.9375,0.967741935483871,0.909090909090909,0.923076923076923,0.9375,0.967741935483871,0.950819672131148,0.967741935483871,0.983606557377049,1,1,1,0.967741935483871,0.952380952380952,0.967741935483871,0.983606557377049,0.952380952380952,0.966666666666667,0.983606557377049,1,1,0.983606557377049,1,1,1,0.983050847457627,0.983606557377049,0.983606557377049,0.983050847457627,0.983050847457627,0.983606557377049,0.966666666666667,0.983050847457627,0.928571428571429,0.983050847457627,0.912280701754386,0.949152542372881,0.966666666666667,0.983050847457627,0.947368421052632,0.928571428571429,0.983050847457627,0.949152542372881,0.947368421052632,0.966666666666667,0.928571428571429,0.892857142857143,0.96551724137931,0.909090909090909,0.896551724137931,0.931034482758621,0.931034482758621,0.96551724137931,0.928571428571429,0.949152542372881,0.983050847457627,0.928571428571429,0.947368421052632,0.928571428571429,0.947368421052632,0.983050847457627,0.888888888888889,0.909090909090909,0.867924528301887,0.888888888888889,0.96551724137931,0.909090909090909,0.96551724137931,0.928571428571429,0.96551724137931,0.909090909090909,0.912280701754386,0.947368421052632,0.846153846153846,0.909090909090909,0.888888888888889,0.928571428571429,0.928571428571429,0.928571428571429,0.867924528301887,0.909090909090909,0.888888888888889,0.867924528301887,0.867924528301887,0.888888888888889,0.888888888888889,0.830188679245283,0.947368421052632
"deu_Marlitt",0.912280701754386,0.983606557377049,0.935483870967742,0.966666666666667,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.983606557377049,1,1,1,1,1,1,1,1,1,1,1,1,1,0.983606557377049,0.983606557377049,1,1,0.983606557377049,0.983606557377049,0.952380952380952,0.983606557377049,1,0.983606557377049,1,0.983606557377049,1,1,0.983606557377049,1,0.983606557377049,1,1,1,1,1,1,0.983606557377049,0.983606557377049,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.983606557377049,1,1,1,1,1,1,1,1,1,1,0.983606557377049,1,0.983606557377049,1,1,1,1,1,1,1,1,1,1,1,1,1,0.983606557377049,0.983606557377049,1,1,1,1,1,0.983606557377049
"deu_May",1,0.983606557377049,1,1,1,1,0.983606557377049,1,1,1,0.983606557377049,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.983606557377049,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.983606557377049,1,1,1,1,1,1,1,1,1,1,1,1
"deu_Raabe",0.991735537190083,0.957264957264957,0.983606557377049,0.983050847457627,0.983333333333333,0.991596638655462,0.991596638655462,1,0.991735537190083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.991596638655462,1,0.991735537190083,1,1,1,1,0.991596638655462,1,1,1,1,1,1,1,1,0.991596638655462,1,0.991735537190083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.991735537190083,1,1,1,1,1,1,0.991735537190083,1,1,1,1,1,1,0.991735537190083,0.991735537190083,1,1,1,1,1,1,1,1,1,0.991596638655462,1,1,1,1,0.991596638655462,0.991735537190083,1,1,0.991596638655462,1,1
