"","100","120","140","160","180","200","220","240","260","280","300","320","340","360","380","400","420","440","460","480","500","520","540","560","580","600","620","640","660","680","700","720","740","760","780","800","820","840","860","880","900","920","940","960","980","1000","1020","1040","1060","1080","1100","1120","1140","1160","1180","1200","1220","1240","1260","1280","1300","1320","1340","1360","1380","1400","1420","1440","1460","1480","1500","1520","1540","1560","1580","1600","1620","1640","1660","1680","1700","1720","1740","1760","1780","1800","1820","1840","1860","1880","1900","1920","1940","1960","1980","2000"
"deu_Auerbach",0.705882352941176,0.8,0.775510204081633,0.723404255319149,0.867924528301887,0.830188679245283,0.775510204081633,0.888888888888889,0.933333333333333,0.931034482758621,0.949152542372881,0.966666666666667,0.912280701754386,0.983050847457627,0.912280701754386,1,1,1,1,1,0.983606557377049,1,1,0.983606557377049,1,1,0.983606557377049,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.983606557377049,0.967741935483871,1,1
"deu_Dohm",0.690909090909091,0.677966101694915,0.689655172413793,0.689655172413793,0.646153846153846,0.711864406779661,0.740740740740741,0.779661016949153,0.688524590163934,0.645161290322581,0.626865671641791,0.647887323943662,0.756756756756757,0.685714285714286,0.794520547945206,0.777777777777778,0.701298701298701,0.783783783783784,0.773333333333333,0.882352941176471,0.8,0.783783783783784,0.789473684210526,0.816901408450704,0.845070422535211,0.769230769230769,0.8,0.821917808219178,0.789473684210526,0.8,0.8,0.810810810810811,0.8,0.759493670886076,0.8,0.8,0.821917808219178,0.810810810810811,0.789473684210526,0.8,0.789473684210526,0.821917808219178,0.789473684210526,0.789473684210526,0.810810810810811,0.769230769230769,0.779220779220779,0.8,0.779220779220779,0.769230769230769,0.8,0.810810810810811,0.769230769230769,0.769230769230769,0.789473684210526,0.759493670886076,0.833333333333333,0.821917808219178,0.789473684210526,0.810810810810811,0.821917808219178,0.810810810810811,0.810810810810811,0.789473684210526,0.810810810810811,0.8,0.8,0.789473684210526,0.779220779220779,0.8,0.769230769230769,0.789473684210526,0.769230769230769,0.8,0.759493670886076,0.821917808219178,0.8,0.779220779220779,0.759493670886076,0.8,0.8,0.8,0.845070422535211,0.789473684210526,0.8,0.810810810810811,0.779220779220779,0.779220779220779,0.8,0.8,0.821917808219178,0.779220779220779,0.833333333333333,0.845070422535211,0.821917808219178,0.769230769230769
"deu_Ebner-Eschenbach",0.816901408450704,0.845070422535211,0.882352941176471,0.895522388059701,0.852941176470588,0.865671641791045,0.840579710144927,0.882352941176471,0.852941176470588,0.857142857142857,0.869565217391304,0.878787878787879,0.952380952380952,0.892307692307692,0.983606557377049,0.967741935483871,0.952380952380952,0.983606557377049,0.983606557377049,1,1,0.983606557377049,1,0.983606557377049,1,0.983050847457627,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.967741935483871,1,0.983606557377049,1,1,1,1,1,1,1,1,0.983606557377049,1,0.983606557377049,1,0.983606557377049,1,0.952380952380952,0.983606557377049,0.967741935483871,1,1,0.983606557377049,1,1,0.983606557377049,0.983606557377049,0.983606557377049,1,1,0.9375,1,0.983606557377049,0.983606557377049,0.983606557377049,0.983606557377049,0.952380952380952,0.967741935483871,0.952380952380952,0.967741935483871,1,0.952380952380952,0.967741935483871,0.952380952380952,0.952380952380952,0.9375,0.950819672131148,0.967741935483871,0.983606557377049,0.933333333333333
"deu_Fontane",0.881188118811881,0.908163265306123,0.891089108910891,0.909090909090909,0.942408376963351,0.923076923076923,0.932642487046632,0.942408376963351,0.967741935483871,0.972972972972973,0.978260869565217,0.978260869565217,0.967741935483871,0.967741935483871,0.957446808510638,0.994475138121547,1,0.989010989010989,1,0.967741935483871,0.989010989010989,0.983606557377049,1,0.989010989010989,0.994475138121547,0.994475138121547,0.994475138121547,0.983606557377049,1,0.994475138121547,1,0.989010989010989,0.994475138121547,1,1,0.994475138121547,1,1,1,1,1,1,1,1,1,1,0.994475138121547,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.989010989010989,1,0.994475138121547,0.994475138121547,0.994475138121547,0.994475138121547,1,1,1,0.994475138121547,1,0.994475138121547,0.994475138121547
"deu_François",0.928571428571429,0.947368421052632,0.931034482758621,0.96551724137931,0.947368421052632,0.96551724137931,0.96551724137931,0.983050847457627,0.983050847457627,0.983050847457627,1,0.983050847457627,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.983606557377049,1,1,1,1,1,1,1,1,1
"deu_Freytag",0.952380952380952,0.909090909090909,0.852941176470588,0.857142857142857,0.882352941176471,0.9375,0.923076923076923,0.9375,0.895522388059701,0.882352941176471,0.869565217391304,0.857142857142857,0.869565217391304,0.909090909090909,0.923076923076923,0.895522388059701,0.909090909090909,0.869565217391304,0.909090909090909,0.9375,0.9375,0.909090909090909,0.923076923076923,0.909090909090909,0.923076923076923,0.967741935483871,0.9375,0.9375,0.952380952380952,0.967741935483871,0.9375,0.967741935483871,0.952380952380952,0.983606557377049,0.967741935483871,0.983606557377049,0.9375,1,0.983050847457627,1,0.983050847457627,1,0.967741935483871,1,1,1,0.96551724137931,1,0.983050847457627,1,1,1,1,1,1,1,1,0.983050847457627,1,0.983050847457627,1,0.983050847457627,1,0.947368421052632,0.983050847457627,0.96551724137931,1,1,0.983050847457627,1,1,0.983050847457627,0.983050847457627,0.983050847457627,1,1,0.928571428571429,1,0.96551724137931,0.983050847457627,0.983050847457627,0.983050847457627,0.947368421052632,0.96551724137931,0.947368421052632,0.947368421052632,0.983050847457627,0.947368421052632,0.96551724137931,0.947368421052632,0.947368421052632,0.928571428571429,0.947368421052632,0.928571428571429,0.983050847457627,0.947368421052632
"deu_Marlitt",0.966666666666667,0.967741935483871,0.983606557377049,0.909090909090909,0.983606557377049,0.966666666666667,0.983606557377049,1,0.983606557377049,0.983050847457627,1,1,1,0.983606557377049,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.983050847457627,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"deu_May",0.983606557377049,1,1,1,1,0.967741935483871,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"deu_Raabe",0.878787878787879,0.921875,0.967741935483871,0.983606557377049,0.930232558139535,0.952380952380952,0.923076923076923,0.967741935483871,0.975609756097561,0.975609756097561,1,0.991735537190083,0.991735537190083,0.991735537190083,0.991735537190083,1,1,1,1,1,0.991735537190083,0.991735537190083,1,1,1,0.991735537190083,1,1,0.991735537190083,1,1,0.991735537190083,1,1,1,1,1,1,0.991735537190083,1,0.991735537190083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
